exp_name,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode3_gating_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T07:26:39.575933,3,gating,mfbe_only,train_vi_full,wav2vec2,15.629999999999999,0.7289000000000009,8,1633.48469930001,1478.183409400037,142.4037616999849,184.7729261750046,17.800470212498112,0.0111611850234375,21426.617981634,9676.875,13660.0,107372865,12328257,409.59497451782227,47.028568267822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
