TestSet,Experiment,Mode,Fusion,Feature,PTM,EER (%),MinDCF,Used Pairs,Missing Pairs
test_5s,Mode1_PTM_train_raw_wav2vec2,1,,,wav2vec2,31.05912813965831,1.0,9887,8
test_5s,Mode2_HC_train_vi_5s_mfcc_pitch,2,,mfcc_pitch,n/a,31.05912813965831,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,31.05912813965831,1.0,9887,8
test_5s,Mode3_film_train_vi_3s_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,31.05912813965831,1.0,9887,8
test_5s,Mode3_film_train_vi_7s_hubert_mfbe_only,3,film,mfbe_only,hubert,31.05912813965831,1.0,9887,8
test_5s,Mode3_film_train_vi_7s_wavlm_mfcc_only,3,film,mfcc_only,wavlm,31.05912813965831,1.0,9887,8
test_5s,Mode3_gating_train_vi_5s_hubert_mfcc_only,3,gating,mfcc_only,hubert,31.065543330831012,0.9986155079537956,9887,8
test_5s,Mode1_PTM_train_vi_3s_wav2vec2,1,,N/A,wav2vec2,31.065543330831012,0.9995222169135213,9887,8
test_5s,Mode3_concat_train_vi_3s_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,31.065543330831012,1.0,9887,8
test_5s,Mode3_concat_train_vi_3s_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,31.065543330831012,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,31.065543330831012,1.0,9887,8
test_5s,Mode3_gating_train_vi_3s_hubert_mfbe_only,3,gating,mfbe_only,hubert,31.065543330831012,1.0,9887,8
test_5s,Mode3_gating_train_raw_wavlm_pitch_only,3,gating,pitch_only,wavlm,31.095847676327644,1.0,9887,8
test_5s,Mode3_film_train_vi_3s_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,31.095847676327644,1.0,9887,8
test_5s,Mode3_film_train_vi_7s_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,31.095847676327644,1.0,9887,8
test_5s,Mode3_gating_train_vi_5s_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,31.095847676327644,1.0,9887,8
test_5s,Mode3_film_train_vi_5s_hubert_mfbe_only,3,film,mfbe_only,hubert,31.10226286750034,0.9995222169135213,9887,8
test_5s,Mode1_PTM_train_vi_3s_wavlm,1,,N/A,wavlm,31.10226286750034,1.0,9887,8
test_5s,Mode3_gating_train_raw_hubert_pitch_only,3,gating,pitch_only,hubert,31.11509324984574,1.0,9887,8
test_5s,Mode3_film_train_vi_3s_hubert_pitch_only,3,film,pitch_only,hubert,31.11509324984574,1.0,9887,8
test_5s,Mode3_concat_train_raw_hubert_mfcc_only,3,concat,mfcc_only,hubert,31.145397595342367,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,31.145397595342367,1.0,9887,8
test_5s,Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,31.145397595342367,1.0,9887,8
test_5s,Mode1_PTM_train_vi_3s_hubert,1,,N/A,hubert,31.151812786515066,0.9995222169135213,9887,8
test_5s,Mode2_HC_train_vi_3s_mfcc_pitch,2,,mfcc_pitch,n/a,31.151812786515066,0.9995222169135213,9887,8
test_5s,Mode3_film_train_vi_3s_wavlm_pitch_only,3,film,pitch_only,wavlm,31.151812786515066,1.0,9887,8
test_5s,Mode3_concat_train_vi_3s_hubert_pitch_only,3,concat,pitch_only,hubert,31.158227977687762,0.9995222169135213,9887,8
test_5s,Mode3_gating_train_vi_3s_hubert_pitch_only,3,gating,pitch_only,hubert,31.158227977687762,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,31.188532323184397,1.0,9887,8
test_5s,Mode3_concat_train_vi_7s_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,31.188532323184397,1.0,9887,8
test_5s,Mode1_PTM_train_vi_full_wavlm,1,,,wavlm,31.19494751435709,1.0,9887,8
test_5s,Mode1_PTM_train_vi_5s_hubert,1,,N/A,hubert,31.19494751435709,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,31.19494751435709,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,31.20136270552979,0.9995222169135213,9887,8
test_5s,Mode3_concat_train_raw_hubert_pitch_only,3,concat,pitch_only,hubert,31.20136270552979,1.0,9887,8
test_5s,Mode3_gating_train_vi_7s_hubert_pitch_only,3,gating,pitch_only,hubert,31.20777789670249,1.0,9887,8
test_5s,Mode1_PTM_train_raw_wavlm,1,,,wavlm,31.24449743337182,1.0,9887,8
test_5s,Mode3_film_train_raw_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,31.24449743337182,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_hubert_mfcc_only,3,concat,mfcc_only,hubert,31.24449743337182,1.0,9887,8
test_5s,Mode3_film_train_vi_5s_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,31.24449743337182,1.0,9887,8
test_5s,Mode1_PTM_train_vi_7s_hubert,1,,N/A,hubert,31.287632161213853,1.0,9887,8
test_5s,Mode3_gating_train_vi_5s_wavlm_pitch_only,3,gating,pitch_only,wavlm,31.287632161213853,1.0,9887,8
test_5s,Mode3_concat_train_raw_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,31.294047352386546,1.0,9887,8
test_5s,Mode3_concat_train_vi_3s_wavlm_pitch_only,3,concat,pitch_only,wavlm,31.300462543559238,0.9995222169135213,9887,8
test_5s,Mode2_HC_train_vi_7s_mfcc_pitch,2,,mfcc_pitch,n/a,31.300462543559238,1.0,9887,8
test_5s,Mode3_film_train_vi_5s_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,31.300462543559238,1.0,9887,8
test_5s,Mode3_concat_train_raw_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,31.30046254355924,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_hubert_pitch_only,3,concat,pitch_only,hubert,31.330766889055873,1.0,9887,8
test_5s,Mode3_gating_train_vi_3s_wavlm_pitch_only,3,gating,pitch_only,wavlm,31.337182080228565,1.0,9887,8
test_5s,Mode3_concat_train_vi_7s_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,31.35001246257396,1.0,9887,8
test_5s,Mode3_film_train_vi_5s_wavlm_pitch_only,3,film,pitch_only,wavlm,31.35001246257396,1.0,9887,8
test_5s,Mode3_gating_train_raw_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,31.3803168080706,1.0,9887,8
test_5s,Mode3_concat_train_vi_7s_hubert_pitch_only,3,concat,pitch_only,hubert,31.429866727085326,0.9995222169135213,9887,8
test_5s,Mode3_concat_train_vi_7s_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,31.429866727085326,1.0,9887,8
test_5s,Mode1_PTM_train_vi_5s_wavlm,1,,N/A,wavlm,31.442697109430718,1.0,9887,8
test_5s,Mode3_concat_train_vi_7s_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,31.47941664610005,1.0,9887,8
test_5s,Mode3_concat_train_vi_7s_wavlm_pitch_only,3,concat,pitch_only,wavlm,31.528966565114775,1.0,9887,8
test_5s,Mode3_gating_train_vi_5s_hubert_pitch_only,3,gating,pitch_only,hubert,31.528966565114775,1.0,9887,8
test_5s,Mode1_PTM_train_vi_5s_wav2vec2,1,,N/A,wav2vec2,31.535381756287467,0.9995222169135213,9887,8
test_5s,Mode3_gating_train_vi_7s_wavlm_pitch_only,3,gating,pitch_only,wavlm,31.541796947460167,1.0,9887,8
test_5s,Mode1_PTM_train_vi_7s_wavlm,1,,N/A,wavlm,31.572101292956802,1.0,9887,8
test_5s,Mode3_film_train_vi_5s_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,31.59134686647489,1.0,9887,8
test_5s,Mode3_concat_train_vi_5s_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,31.67761632215894,1.0,9887,8
test_5s,Mode3_film_train_vi_7s_hubert_pitch_only,3,film,pitch_only,hubert,31.776716160188396,0.9995222169135213,9887,8
test_5s,Mode3_concat_train_vi_5s_wavlm_pitch_only,3,concat,pitch_only,wavlm,31.813435696857727,1.0,9887,8
test_5s,Mode3_gating_train_vi_5s_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,31.819850888030427,0.9995222169135213,9887,8
test_5s,Mode2_HC_train_vi_7s_mfbe_pitch,2,,mfbe_pitch,n/a,32.90817749598752,1.0,9887,8
test_5s,Mode2_HC_train_vi_7s_mfbe_only,2,,mfbe_only,n/a,33.00727733401696,1.0,9887,8
test_5s,Mode2_HC_train_vi_full_pitch_only,2,,pitch_only,,39.64452362132852,1.0,9887,8
test_5s,Mode2_HC_train_raw_pitch_only,2,,pitch_only,,40.1895727304905,0.9990444338270428,9887,8
test_5s,Mode2_HC_train_vi_7s_pitch_only,2,,pitch_only,n/a,40.85119564083315,1.0,9887,8
test_5s,Mode2_HC_train_vi_5s_pitch_only,2,,pitch_only,n/a,42.335921600908044,1.0,9887,8
test_5s,Mode2_HC_train_vi_3s_pitch_only,2,,pitch_only,n/a,55.04147591204524,1.0,9887,8
test_7s,Mode3_concat_train_vi_7s_hubert_mfcc_only,3,concat,mfcc_only,hubert,19.44518348963758,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,19.572625897778238,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,19.639444445192918,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_full_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,19.63944444519292,1.0,9874,21
test_7s,Mode3_concat_train_raw_hubert_pitch_only,3,concat,pitch_only,hubert,19.71306663936226,0.9996039603960396,9874,21
test_7s,Mode3_gating_train_vi_5s_hubert_mfbe_pitch,3,gating,mfbe_pitch,hubert,19.71306663936226,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,19.719870286116922,1.0,9874,21
test_7s,Mode3_gating_train_raw_hubert_mfbe_pitch,3,gating,mfbe_pitch,hubert,19.760083206578923,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_3s_hubert_mfbe_only,3,film,mfbe_only,hubert,19.760083206578923,1.0,9874,21
test_7s,Mode1_PTM_train_raw_wav2vec2,1,,,wav2vec2,19.766886853333585,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_full_hubert_mfbe_only,3,concat,mfbe_only,hubert,19.766886853333585,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_hubert_mfcc_pitch,3,film,mfcc_pitch,hubert,19.766886853333585,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,19.800296127040927,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,19.807099773795585,0.9992079207920792,9874,21
test_7s,Mode3_film_train_vi_3s_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,19.807099773795585,0.9992079207920792,9874,21
test_7s,Mode3_film_train_raw_hubert_mfbe_only,3,film,mfbe_only,hubert,19.807099773795585,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,19.807099773795585,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wavlm_mfcc_only,3,film,mfcc_only,wavlm,19.807099773795585,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,19.833705400748265,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_hubert_pitch_only,3,film,pitch_only,hubert,19.833705400748265,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_hubert_pitch_only,3,gating,pitch_only,hubert,19.84731269425759,0.9996039603960396,9874,21
test_7s,Mode3_gating_train_raw_wav2vec2_mfcc_only,3,gating,mfcc_only,wav2vec2,19.84731269425759,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,19.84731269425759,1.0,9874,21
test_7s,Mode1_PTM_train_vi_3s_hubert,1,,N/A,hubert,19.87391832121027,1.0,9874,21
test_7s,Mode3_concat_train_raw_hubert_mfbe_only,3,concat,mfbe_only,hubert,19.880721967964927,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_raw_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,19.880721967964927,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,19.880721967964927,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_hubert_mfbe_pitch,3,concat,mfbe_pitch,hubert,19.88752561471959,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,19.88752561471959,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,19.88752561471959,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_hubert_mfcc_only,3,gating,mfcc_only,hubert,19.88752561471959,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,19.91413124167227,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,19.91413124167227,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_hubert_pitch_only,3,concat,pitch_only,hubert,19.92093488842693,1.0,9874,21
test_7s,Mode3_film_train_raw_hubert_pitch_only,3,film,pitch_only,hubert,19.92093488842693,1.0,9874,21
test_7s,Mode3_gating_train_raw_hubert_pitch_only,3,gating,pitch_only,hubert,19.92093488842693,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,19.92093488842693,1.0,9874,21
test_7s,Mode3_concat_train_raw_hubert_mfbe_pitch,3,concat,mfbe_pitch,hubert,19.92773853518159,1.0,9874,21
test_7s,Mode3_film_train_vi_full_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,19.92773853518159,1.0,9874,21
test_7s,Mode1_PTM_train_vi_3s_wav2vec2,1,,N/A,wav2vec2,19.92773853518159,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,19.92773853518159,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wavlm_mfbe_pitch,3,gating,mfbe_pitch,wavlm,19.954344162134273,1.0,9874,21
test_7s,Mode3_gating_train_raw_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,19.96114780888893,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_full_hubert_mfcc_pitch,3,film,mfcc_pitch,hubert,19.96114780888893,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,19.96114780888893,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_hubert_mfbe_pitch,3,concat,mfbe_pitch,hubert,19.96114780888893,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,19.96114780888893,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,19.967951455643593,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,19.967951455643597,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,19.994557082596273,0.9996039603960396,9874,21
test_7s,Mode3_gating_train_vi_5s_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,19.994557082596273,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_5s_hubert_pitch_only,3,concat,pitch_only,hubert,19.994557082596273,1.0,9874,21
test_7s,Mode1_PTM_train_vi_full_wavlm,1,,,wavlm,19.994557082596277,0.9996039603960396,9874,21
test_7s,Mode3_film_train_raw_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,19.994557082596277,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,20.00136072935093,1.0,9874,21
test_7s,Mode3_film_train_vi_full_hubert_mfbe_only,3,film,mfbe_only,hubert,20.00136072935093,1.0,9874,21
test_7s,Mode3_film_train_vi_full_hubert_mfcc_only,3,film,mfcc_only,hubert,20.00136072935093,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,20.00136072935093,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wavlm_mfbe_only,3,film,mfbe_only,wavlm,20.00136072935093,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_hubert_pitch_only,3,concat,pitch_only,hubert,20.001360729350935,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,20.001360729350935,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wavlm_mfbe_only,3,film,mfbe_only,wavlm,20.001360729350935,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wav2vec2_mfcc_only,3,gating,mfcc_only,wav2vec2,20.001360729350935,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wavlm_mfbe_only,3,film,mfbe_only,wavlm,20.008164376105594,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,20.008164376105594,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_hubert_pitch_only,3,gating,pitch_only,hubert,20.008164376105594,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,20.008164376105594,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wavlm_pitch_only,3,concat,pitch_only,wavlm,20.034770003058274,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wavlm_pitch_only,3,gating,pitch_only,wavlm,20.034770003058277,0.9992079207920792,9874,21
test_7s,Mode3_gating_train_vi_full_hubert_mfbe_pitch,3,gating,mfbe_pitch,hubert,20.034770003058277,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_full_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,20.034770003058277,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,20.034770003058277,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,20.041573649812936,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,20.048377296567597,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,20.048377296567597,1.0,9874,21
test_7s,Mode3_concat_train_raw_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,20.0483772965676,0.9996039603960396,9874,21
test_7s,Mode3_film_train_raw_wavlm_mfcc_only,3,film,mfcc_only,wavlm,20.0483772965676,0.9996039603960396,9874,21
test_7s,Mode3_gating_train_raw_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,20.0483772965676,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_3s_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,20.074982923520277,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,20.074982923520277,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,20.074982923520277,1.0,9874,21
test_7s,Mode1_PTM_train_vi_full_hubert,1,,,hubert,20.07498292352028,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,20.07498292352028,1.0,9874,21
test_7s,Mode3_film_train_raw_hubert_mfcc_only,3,film,mfcc_only,hubert,20.07498292352028,1.0,9874,21
test_7s,Mode3_gating_train_raw_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,20.07498292352028,1.0,9874,21
test_7s,Mode3_film_train_raw_hubert_mfcc_pitch,3,film,mfcc_pitch,hubert,20.081786570274936,1.0,9874,21
test_7s,Mode3_film_train_raw_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,20.081786570274936,1.0,9874,21
test_7s,Mode3_film_train_vi_full_hubert_pitch_only,3,film,pitch_only,hubert,20.081786570274936,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_hubert_pitch_only,3,gating,pitch_only,hubert,20.081786570274936,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,20.081786570274936,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_hubert_mfbe_only,3,film,mfbe_only,hubert,20.081786570274936,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,20.081786570274936,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,20.081786570274936,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,20.088590217029598,0.9992079207920792,9874,21
test_7s,Mode3_film_train_vi_3s_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,20.088590217029598,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_7s_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,20.088590217029598,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_hubert_mfbe_only,3,gating,mfbe_only,hubert,20.088590217029598,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wavlm_pitch_only,3,concat,pitch_only,wavlm,20.0885902170296,1.0,9874,21
test_7s,Mode3_film_train_raw_wavlm_mfbe_only,3,film,mfbe_only,wavlm,20.0885902170296,1.0,9874,21
test_7s,Mode3_gating_train_raw_hubert_mfbe_only,3,gating,mfbe_only,hubert,20.0885902170296,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_hubert_mfbe_only,3,gating,mfbe_only,hubert,20.0885902170296,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_hubert_mfcc_only,3,concat,mfcc_only,hubert,20.115195843982278,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_7s_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,20.115195843982278,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_5s_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,20.115195843982278,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_hubert_mfbe_only,3,gating,mfbe_only,hubert,20.115195843982278,1.0,9874,21
test_7s,Mode3_film_train_raw_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,20.11519584398228,1.0,9874,21
test_7s,Mode3_film_train_raw_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,20.11519584398228,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,20.11519584398228,1.0,9874,21
test_7s,Mode3_film_train_raw_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,20.12199949073694,1.0,9874,21
test_7s,Mode3_gating_train_raw_hubert_mfcc_only,3,gating,mfcc_only,hubert,20.12199949073694,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_hubert_mfcc_only,3,gating,mfcc_only,hubert,20.12199949073694,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,20.12199949073694,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,20.12199949073694,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_hubert_mfcc_only,3,gating,mfcc_only,hubert,20.14860511768962,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,20.155408764444278,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wavlm_mfbe_only,3,film,mfbe_only,wavlm,20.155408764444278,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,20.155408764444278,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wavlm_pitch_only,3,gating,pitch_only,wavlm,20.155408764444278,1.0,9874,21
test_7s,Mode3_concat_train_raw_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,20.15540876444428,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_hubert_mfcc_only,3,concat,mfcc_only,hubert,20.15540876444428,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,20.15540876444428,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,20.16221241119894,1.0,9874,21
test_7s,Mode3_gating_train_raw_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,20.16221241119894,1.0,9874,21
test_7s,Mode3_gating_train_raw_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,20.16221241119894,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_hubert_mfcc_pitch,3,film,mfcc_pitch,hubert,20.16221241119894,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wavlm_pitch_only,3,gating,pitch_only,wavlm,20.16221241119894,1.0,9874,21
test_7s,Mode3_concat_train_raw_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,20.18881803815162,1.0,9874,21
test_7s,Mode1_PTM_train_raw_hubert,1,,,hubert,20.19562168490628,1.0,9874,21
test_7s,Mode3_film_train_raw_wavlm_pitch_only,3,film,pitch_only,wavlm,20.19562168490628,1.0,9874,21
test_7s,Mode3_gating_train_raw_wavlm_mfbe_pitch,3,gating,mfbe_pitch,wavlm,20.19562168490628,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wavlm_mfbe_only,3,gating,mfbe_only,wavlm,20.19562168490628,1.0,9874,21
test_7s,Mode1_PTM_train_raw_wavlm,1,,,wavlm,20.202425331660937,1.0,9874,21
test_7s,Mode3_concat_train_raw_wavlm_pitch_only,3,concat,pitch_only,wavlm,20.202425331660937,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,20.202425331660937,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,20.229030958613617,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_7s_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,20.229030958613617,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_raw_hubert_mfcc_only,3,concat,mfcc_only,hubert,20.229030958613617,1.0,9874,21
