TestSet,Experiment,Kind,Family,Members,Weights,Mode,Fusion,Feature,PTM,Duration,EER (%),MinDCF,Used Pairs,Missing Pairs,BankAlias,ResolvedMembers
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfbe_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__mfbe_only | train_vi_3s__wavlm__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,6.336648764611076,0.7302564497728743,9895,0,,Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfbe_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_hubert__mfbe_pitch_mfbe__a70,ensemble,representation_hc,train_vi_full__hubert__mfbe_pitch | train_vi_full__hubert__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.343361074988309,0.6797600626204223,9895,0,,Mode3_film_train_vi_full_hubert_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfbe_only
full_length,ENS_representation_hc_train_vi_full_hc_hubert__mfbe_pitch_mfcc_mfbe__a50,ensemble,representation_hc,train_vi_full__hubert__mfbe_pitch | train_vi_full__hubert__mfcc_only | train_vi_full__hubert__mfbe_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,6.37051492256914,0.6529800298063909,9895,0,,Mode3_film_train_vi_full_hubert_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfcc_only | Mode3_film_train_vi_full_hubert_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfbe_only | train_vi_3s__wavlm__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,6.37051492256914,0.7203287616078232,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_hubert__mfbe_pitch_mfcc_mfbe__a60,ensemble,representation_hc,train_vi_full__hubert__mfbe_pitch | train_vi_full__hubert__mfcc_only | train_vi_full__hubert__mfbe_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.377227232946367,0.6615654754319019,9895,0,,Mode3_film_train_vi_full_hubert_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfcc_only | Mode3_film_train_vi_full_hubert_mfbe_only
full_length,Mode3_film_train_vi_full_wavlm_mfbe_pitch,single,single,Mode3_film_train_vi_full_wavlm_mfbe_pitch,1.0,3,film,mfbe_pitch,wavlm,train_vi_full,6.377227232946367,0.6722385977714693,9895,0,train_vi_full__wavlm__mfbe_pitch,
full_length,ENS_representation_hc_train_vi_5s_hc_wavlm__mfcc_pitch_pitch__a60,ensemble,representation_hc,train_vi_5s__wavlm__mfcc_pitch | train_vi_5s__wavlm__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.377227232946367,0.677633034094914,9895,0,,Mode3_film_train_vi_5s_wavlm_mfcc_pitch | Mode3_film_train_vi_5s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_wavlm__mfbe_pitch_pitch__eq,ensemble,representation_hc,train_vi_5s__wavlm__mfbe_pitch | train_vi_5s__wavlm__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.377227232946367,0.6913378924355271,9895,0,,Mode3_film_train_vi_5s_wavlm_mfbe_pitch | Mode3_film_train_vi_5s_wavlm_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch_mfbe__a60,ensemble,representation_hc,train_raw__hubert__mfbe_pitch | train_raw__hubert__mfbe_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.377227232946367,0.7246740358284803,9895,0,,Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfbe_only
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfbe_pitch__wav2vec2_wavlm_hubert__a50,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfbe_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__hubert__mfbe_pitch,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,6.383939543323599,0.729536481763647,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_hubert_mfbe_pitch
full_length,ENS_representation_hc_train_vi_3s_hc_hubert__mfbe_pitch__a60,ensemble,representation_hc,train_vi_3s__hubert__mfbe_only | train_vi_3s__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.411093390904429,0.7241781590970128,9895,0,,Mode3_film_train_vi_3s_hubert_mfbe_only | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,Mode3_film_train_vi_full_wav2vec2_pitch_only,single,single,Mode3_film_train_vi_full_wav2vec2_pitch_only,1.0,3,film,pitch_only,wav2vec2,train_vi_full,6.417805701281662,0.6220788140494643,9895,0,train_vi_full__wav2vec2__pitch_only,
full_length,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfbe__eq,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.417805701281662,0.7587153285568904,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfbe_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe__eq,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.451671859239724,0.6771806803571454,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfbe_only | train_vi_3s__wavlm__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.451671859239724,0.7347174743008531,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfbe_pitch__wav2vec2_hubert__eq,ensemble,representation_ptm,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__hubert__mfbe_pitch,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.458384169616957,0.7564757878786972,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfbe_pitch
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfcc_pitch__a60,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.465096479994184,0.7257593115880828,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfbe_pitch_mfcc__a60,ensemble,representation_hc,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.492250327575014,0.7036643945797899,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_hubert__mfbe_pitch_mfcc__eq,ensemble,representation_hc,train_vi_full__hubert__mfbe_pitch | train_vi_full__hubert__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.498962637952246,0.6353206711607853,9895,0,,Mode3_film_train_vi_full_hubert_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_hubert__mfbe_pitch_mfcc__a60,ensemble,representation_hc,train_vi_full__hubert__mfbe_pitch | train_vi_full__hubert__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.498962637952246,0.6446876646176277,9895,0,,Mode3_film_train_vi_full_hubert_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_hubert__mfbe_pitch_mfcc__a70,ensemble,representation_hc,train_vi_full__hubert__mfbe_pitch | train_vi_full__hubert__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.6573614176838584,9895,0,,Mode3_film_train_vi_full_hubert_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_5s_hc_hubert__mfcc_pitch_pitch__a60,ensemble,representation_hc,train_vi_5s__hubert__mfcc_pitch | train_vi_5s__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.6649592810286836,9895,0,,Mode3_film_train_vi_5s_hubert_mfcc_pitch | Mode3_film_train_vi_5s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_hubert__mfcc_pitch_pitch__eq,ensemble,representation_hc,train_vi_3s__hubert__mfcc_pitch | train_vi_3s__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.6730997822533099,9895,0,,Mode3_film_train_vi_3s_hubert_mfcc_pitch | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_hubert__mfcc_pitch__a60,ensemble,representation_hc,train_vi_5s__hubert__mfcc_only | train_vi_5s__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.6732516462174466,9895,0,,Mode3_film_train_vi_5s_hubert_mfcc_only | Mode3_film_train_vi_5s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_hubert__mfcc_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_5s__hubert__mfcc_pitch | train_vi_5s__hubert__mfcc_only | train_vi_5s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.6741670011845052,9895,0,,Mode3_film_train_vi_5s_hubert_mfcc_pitch | Mode3_film_train_vi_5s_hubert_mfcc_only | Mode3_film_train_vi_5s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfbe_pitch_pitch__a60,ensemble,representation_hc,train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.7240262951328783,9895,0,,Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfbe_pitch_pitch__a70,ensemble,representation_hc,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.7459767575139187,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_raw_hc_wavlm__mfbe_pitch_mfbe__eq,ensemble,representation_hc,train_raw__wavlm__mfbe_pitch | train_raw__wavlm__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.539541106287543,0.7711756378368823,9895,0,,Mode3_film_train_raw_wavlm_mfbe_pitch | Mode3_film_train_raw_wavlm_mfbe_only
full_length,ENS_representation_hc_train_vi_5s_hc_wav2vec2__mfcc_pitch_pitch__eq,ensemble,representation_hc,train_vi_5s__wav2vec2__mfcc_pitch | train_vi_5s__wav2vec2__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.573407264245601,0.677633034094914,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_5s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_wavlm__mfcc_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_5s__wavlm__mfcc_pitch | train_vi_5s__wavlm__mfcc_only | train_vi_5s__wavlm__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,6.580119574622834,0.6978791843406784,9895,0,,Mode3_film_train_vi_5s_wavlm_mfcc_pitch | Mode3_film_train_vi_5s_wavlm_mfcc_only | Mode3_film_train_vi_5s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfbe_pitch__a45,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfbe_only | train_vi_3s__wavlm__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.580119574622834,0.7474708640175931,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,Mode3_film_train_vi_full_hubert_mfcc_only,single,single,Mode3_film_train_vi_full_hubert_mfcc_only,1.0,3,film,mfcc_only,hubert,train_vi_full,6.586831885000066,0.6194920224493031,9895,0,train_vi_full__hubert__mfcc_only,
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfbe_pitch__wav2vec2_hubert__a60,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfbe_pitch | train_vi_3s__hubert__mfbe_pitch,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.586831885000066,0.7036463377513846,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_3s_hubert_mfbe_pitch
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_pitch__a50,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.613985732580896,0.753585268350265,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_pitch__a50,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,6.620698042958129,0.7369750718074516,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfbe_pitch__wav2vec2_wavlm_hubert__a50,ensemble,representation_ptm,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wavlm__mfbe_pitch | train_vi_full__hubert__mfbe_pitch,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,6.627410353335361,0.7371704587652848,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wavlm_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfbe_pitch
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch__eq,ensemble,representation_hc,train_raw__hubert__mfbe_only | train_raw__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.661276511293418,0.6891164085857415,9895,0,,Mode3_film_train_raw_hubert_mfbe_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_hubert__mfcc_pitch__a70,ensemble,representation_hc,train_vi_3s__hubert__mfcc_only | train_vi_3s__hubert__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.661276511293418,0.721244116574884,9895,0,,Mode3_film_train_vi_3s_hubert_mfcc_only | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,ENS_representation_hc_train_raw_hc_wavlm__mfcc_mfbe__eq,ensemble,representation_hc,train_raw__wavlm__mfcc_only | train_raw__wavlm__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.667988821670651,0.7346558944787491,9895,0,,Mode3_film_train_raw_wavlm_mfcc_only | Mode3_film_train_raw_wavlm_mfbe_only
full_length,ENS_representation_hc_train_vi_5s_hc_wav2vec2__mfcc_pitch__eq,ensemble,representation_hc,train_vi_5s__wav2vec2__mfcc_only | train_vi_5s__wav2vec2__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.701854979628714,0.6776946139170181,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfcc_only | Mode3_film_train_vi_5s_wav2vec2_pitch_only
full_length,Mode3_film_train_vi_full_hubert_mfbe_pitch,single,single,Mode3_film_train_vi_full_hubert_mfbe_pitch,1.0,3,film,mfbe_pitch,hubert,train_vi_full,6.701854979628714,0.6927268961234031,9895,0,train_vi_full__hubert__mfbe_pitch,
full_length,ENS_representation_hc_train_vi_5s_hc_wav2vec2__mfcc_pitch_pitch__a60,ensemble,representation_hc,train_vi_5s__wav2vec2__mfcc_pitch | train_vi_5s__wav2vec2__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.701854979628714,0.7015947746941409,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_5s_wav2vec2_pitch_only
full_length,ENS_representation_ptm_train_raw_ptm_mfbe_only__wav2vec2_wavlm__a70,ensemble,representation_ptm,train_raw__wav2vec2__mfbe_only | train_raw__wavlm__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.701854979628714,0.7126767277777802,9895,0,,Mode3_film_train_raw_wav2vec2_mfbe_only | Mode3_film_train_raw_wavlm_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_pitch__a45,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.701854979628714,0.7580824065350564,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_mfbe__eq,ensemble,representation_hc,train_raw__hubert__mfcc_only | train_raw__hubert__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.735721137586778,0.7343808708704065,9895,0,,Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_hubert__mfcc_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_3s__hubert__mfcc_pitch | train_vi_3s__hubert__mfcc_only | train_vi_3s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,6.742433447964011,0.7201333746499922,9895,0,,Mode3_film_train_vi_3s_hubert_mfcc_pitch | Mode3_film_train_vi_3s_hubert_mfcc_only | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfbe_pitch__wav2vec2_hubert__a60,ensemble,representation_ptm,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__hubert__mfbe_pitch,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.789724226676533,0.7714251952799336,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_hubert_mfbe_pitch
full_length,ENS_representation_hc_train_raw_hc_wavlm__mfbe_pitch__a60,ensemble,representation_hc,train_raw__wavlm__mfbe_only | train_raw__wavlm__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,6.789724226676533,0.7726155738553367,9895,0,,Mode3_film_train_raw_wavlm_mfbe_only | Mode3_film_train_raw_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_hubert__mfcc_pitch_pitch__a70,ensemble,representation_hc,train_vi_5s__hubert__mfcc_pitch | train_vi_5s__hubert__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.796436537053766,0.6908494250409459,9895,0,,Mode3_film_train_vi_5s_hubert_mfcc_pitch | Mode3_film_train_vi_5s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfbe_pitch_mfbe__a70,ensemble,representation_hc,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.796436537053766,0.771450661445225,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_hubert__mfbe_pitch_pitch__eq,ensemble,representation_hc,train_vi_3s__hubert__mfbe_pitch | train_vi_3s__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.830302695011828,0.650928466749147,9895,0,,Mode3_film_train_vi_3s_hubert_mfbe_pitch | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_wavlm__mfbe_pitch__eq,ensemble,representation_hc,train_vi_5s__wavlm__mfbe_only | train_vi_5s__wavlm__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,6.830302695011828,0.7211029001022706,9895,0,,Mode3_film_train_vi_5s_wavlm_mfbe_only | Mode3_film_train_vi_5s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_5s_hc_wavlm__mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_5s__wavlm__mfbe_pitch | train_vi_5s__wavlm__mfcc_only | train_vi_5s__wavlm__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,6.864168852969884,0.7216890609757683,9895,0,,Mode3_film_train_vi_5s_wavlm_mfbe_pitch | Mode3_film_train_vi_5s_wavlm_mfcc_only | Mode3_film_train_vi_5s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfbe_pitch_mfcc__a70,ensemble,representation_hc,train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,6.870881163347117,0.7511683975426459,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfcc_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_pitch__a60,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,6.870881163347117,0.7521018093381139,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__mfbe_only | train_vi_3s__wavlm__pitch_only,"0.4500,0.2000,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,6.870881163347117,0.7627314086839846,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfbe_only | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfcc_mfbe__eq,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__mfbe_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,6.870881163347117,0.7866315694611072,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_hubert__mfcc_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__hubert__mfcc_pitch | train_vi_3s__hubert__mfbe_only | train_vi_3s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,6.87759347372435,0.7398984668380593,9895,0,,Mode3_film_train_vi_3s_hubert_mfcc_pitch | Mode3_film_train_vi_3s_hubert_mfbe_only | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a40,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfcc_only | train_vi_3s__wavlm__mfbe_only | train_vi_3s__wavlm__pitch_only,"0.4000,0.2500,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,6.904747321305181,0.7666062723384656,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfbe_only | Mode3_film_train_vi_3s_wavlm_pitch_only
