TestSet,Experiment,Kind,Family,Members,Weights,Mode,Fusion,Feature,PTM,Duration,EER (%),MinDCF,Used Pairs,Missing Pairs,BankAlias,ResolvedMembers
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_pitch | train_raw__hubert__mfcc_only | train_raw__hubert__mfbe_only | train_raw__hubert__pitch_only,"0.4500,0.2000,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.5806892154192802,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_mfbe_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_pitch_only__wavlm_hubert__eq,ensemble,representation_ptm,train_vi_full__wavlm__pitch_only | train_vi_full__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.5846437157242704,9895,0,,Mode3_film_train_vi_full_wavlm_pitch_only | Mode3_film_train_vi_full_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_pitch_only__wav2vec2_wavlm_hubert__eq,ensemble,representation_ptm,train_vi_full__wav2vec2__pitch_only | train_vi_full__wavlm__pitch_only | train_vi_full__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.5874513604475542,9895,0,,Mode3_film_train_vi_full_wav2vec2_pitch_only | Mode3_film_train_vi_full_wavlm_pitch_only | Mode3_film_train_vi_full_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfcc_only__wav2vec2_wavlm__eq,ensemble,representation_ptm,train_vi_full__wav2vec2__mfcc_only | train_vi_full__wavlm__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.5909535070147757,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wavlm_mfcc_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch_mfcc_pitch__a50,ensemble,representation_hc,train_raw__hubert__mfbe_pitch | train_raw__hubert__mfcc_only | train_raw__hubert__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.5944014830967773,9895,0,,Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch_pitch__a60,ensemble,representation_hc,train_raw__hubert__mfbe_pitch | train_raw__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.595787248630014,9895,0,,Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch_mfcc__eq,ensemble,representation_hc,train_raw__hubert__mfbe_pitch | train_raw__hubert__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6041773072976917,9895,0,,Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_wavlm__mfcc_pitch_mfbe_pitch__a60,ensemble,representation_hc,train_vi_full__wavlm__mfcc_pitch | train_vi_full__wavlm__mfbe_only | train_vi_full__wavlm__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6050491392710555,9895,0,,Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_wavlm_mfbe_only | Mode3_film_train_vi_full_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_mfbe_pitch__a60,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_only | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6158667162378756,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfcc_pitch__wav2vec2_wavlm_hubert__a60,ensemble,representation_ptm,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wavlm__mfcc_pitch | train_vi_full__hubert__mfcc_pitch,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6231173286607309,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_hubert_mfcc_pitch
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6266629982216491,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe__eq,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6415582351376654,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfbe_pitch_mfcc_mfbe_pitch__a50,ensemble,representation_hc,train_vi_3s__wav2vec2__mfbe_pitch | train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6467392276748715,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfcc_only | train_vi_full__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6480921177059327,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfbe_pitch_mfcc_mfbe__a50,ensemble,representation_hc,train_vi_3s__wav2vec2__mfbe_pitch | train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wav2vec2__mfbe_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6522313574772329,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wav2vec2_mfbe_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6585156826024491,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfbe_pitch_mfbe_pitch__a60,ensemble,representation_hc,train_vi_3s__wav2vec2__mfbe_pitch | train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.315474745851515,0.6614932481182745,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_pitch | train_raw__hubert__mfbe_only | train_raw__hubert__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.322187056228747,0.5793469728797425,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfbe_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_ptm_train_raw_ptm_pitch_only__wav2vec2_hubert__a60,ensemble,representation_ptm,train_raw__wav2vec2__pitch_only | train_raw__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,5.322187056228747,0.5962141362024912,9895,0,,Mode3_film_train_raw_wav2vec2_pitch_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_pitch__a50,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfcc_only | train_vi_full__wav2vec2__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.322187056228747,0.6456571900699083,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfcc_only | train_raw__hubert__mfbe_only | train_raw__hubert__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.349340903809571,0.5812934331211855,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_mfbe_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_pitch_only__wav2vec2_hubert__eq,ensemble,representation_ptm,train_vi_full__wav2vec2__pitch_only | train_vi_full__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.349340903809571,0.5991481787246222,9895,0,,Mode3_film_train_vi_full_wav2vec2_pitch_only | Mode3_film_train_vi_full_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfcc_only__wav2vec2_wavlm__a70,ensemble,representation_ptm,train_vi_full__wav2vec2__mfcc_only | train_vi_full__wavlm__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.349340903809571,0.6027554281076425,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wavlm_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_only | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,5.349340903809571,0.618309053210784,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfbe_only__wav2vec2_hubert__a70,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__hubert__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.349340903809571,0.6752416294525865,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_hubert_mfbe_only
full_length,ENS_representation_hc_train_raw_hc_wavlm__mfbe_pitch_mfbe_pitch__a60,ensemble,representation_hc,train_raw__wavlm__mfbe_pitch | train_raw__wavlm__mfbe_only | train_raw__wavlm__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.349340903809571,0.6817319890271569,9895,0,,Mode3_film_train_raw_wavlm_mfbe_pitch | Mode3_film_train_raw_wavlm_mfbe_only | Mode3_film_train_raw_wavlm_pitch_only
full_length,ENS_representation_ptm_train_vi_3s_ptm_pitch_only__wav2vec2_wavlm_hubert__eq,ensemble,representation_ptm,train_vi_3s__wav2vec2__pitch_only | train_vi_3s__wavlm__pitch_only | train_vi_3s__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5500884894359876,9895,0,,Mode3_film_train_vi_3s_wav2vec2_pitch_only | Mode3_film_train_vi_3s_wavlm_pitch_only | Mode3_film_train_vi_3s_hubert_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe_pitch__a70,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_pitch,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5655624778886179,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_pitch
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe_pitch_pitch__a60,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_pitch | train_raw__hubert__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5656601713675345,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfcc__eq,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5726102940167578,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfcc_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe_pitch_pitch__eq,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_pitch | train_raw__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5750091079959696,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_pitch_only__wavlm_hubert__a60,ensemble,representation_ptm,train_vi_full__wavlm__pitch_only | train_vi_full__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5819772874736001,9895,0,,Mode3_film_train_vi_full_wavlm_pitch_only | Mode3_film_train_vi_full_hubert_pitch_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfbe_pitch_mfbe__a60,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfbe_pitch | train_raw__hubert__mfbe_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5890431604301453,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfbe_only
full_length,Mode3_film_train_raw_wavlm_mfcc_only,single,single,Mode3_film_train_raw_wavlm_mfcc_only,1.0,3,film,mfcc_only,wavlm,train_raw,5.356053214186804,0.5908377567074538,9895,0,train_raw__wavlm__mfcc_only,
full_length,ENS_representation_ptm_train_vi_full_ptm_mfcc_only__wav2vec2_wavlm_hubert__a50,ensemble,representation_ptm,train_vi_full__wav2vec2__mfcc_only | train_vi_full__wavlm__mfcc_only | train_vi_full__hubert__mfcc_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5946149268830181,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wavlm_mfcc_only | Mode3_film_train_vi_full_hubert_mfcc_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_raw__hubert__mfbe_pitch | train_raw__hubert__mfcc_only | train_raw__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5946871541966433,9895,0,,Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wavlm__mfcc_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_vi_full__wavlm__mfcc_pitch | train_vi_full__wavlm__mfcc_only | train_vi_full__wavlm__mfbe_only | train_vi_full__wavlm__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.5999116697275461,9895,0,,Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_wavlm_mfcc_only | Mode3_film_train_vi_full_wavlm_mfbe_only | Mode3_film_train_vi_full_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch__a70,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_only | train_vi_full__wav2vec2__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6002153976558173,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wavlm__mfcc_pitch_mfbe_pitch__a50,ensemble,representation_hc,train_vi_full__wavlm__mfcc_pitch | train_vi_full__wavlm__mfbe_only | train_vi_full__wavlm__pitch_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6009608318303359,9895,0,,Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_wavlm_mfbe_only | Mode3_film_train_vi_full_wavlm_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6088337187835039,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
full_length,ENS_representation_ptm_train_vi_full_ptm_mfbe_only__wav2vec2_wavlm__a70,ensemble,representation_ptm,train_vi_full__wav2vec2__mfbe_only | train_vi_full__wavlm__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6142026889416571,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wavlm_mfbe_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6196151820935093,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wavlm__mfcc_pitch_mfcc__a60,ensemble,representation_hc,train_vi_full__wavlm__mfcc_pitch | train_vi_full__wavlm__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6218547227717023,9895,0,,Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_wavlm_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_wavlm__mfcc_pitch_mfcc__a70,ensemble,representation_hc,train_vi_full__wavlm__mfcc_pitch | train_vi_full__wavlm__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6234284659258862,9895,0,,Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_wavlm_mfcc_only
full_length,ENS_representation_hc_train_raw_hc_hubert__mfbe_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_raw__hubert__mfbe_pitch | train_raw__hubert__mfcc_only | train_raw__hubert__mfbe_only | train_raw__hubert__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6244415143718633,9895,0,,Mode3_film_train_raw_hubert_mfbe_pitch | Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_mfbe_only | Mode3_film_train_raw_hubert_pitch_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfcc__a70,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6249660954232572,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfcc_only
full_length,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch__a60,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6269125556647026,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
full_length,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_mfbe__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfbe_pitch | train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wav2vec2__mfbe_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6272746252604385,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wav2vec2_mfbe_only
full_length,Mode3_film_train_vi_3s_wav2vec2_mfcc_only,single,single,Mode3_film_train_vi_3s_wav2vec2_mfcc_only,1.0,3,film,mfcc_only,wav2vec2,train_vi_3s,5.356053214186804,0.6277195696613231,9895,0,train_vi_3s__wav2vec2__mfcc_only,
full_length,ENS_representation_hc_train_raw_hc_wav2vec2__mfbe_pitch__a60,ensemble,representation_hc,train_raw__wav2vec2__mfbe_only | train_raw__wav2vec2__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6302808950961927,9895,0,,Mode3_film_train_raw_wav2vec2_mfbe_only | Mode3_film_train_raw_wav2vec2_pitch_only
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfcc_pitch__wav2vec2_wavlm_hubert__a60,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__hubert__mfcc_pitch,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6328389823764252,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_hubert_mfcc_pitch
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wav2vec2_wavlm_hubert__a60,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wavlm__mfcc_only | train_vi_3s__hubert__mfcc_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6369995171307721,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_hubert_mfcc_only
full_length,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_pitch__eq,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6388121702364858,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_pitch_only
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wav2vec2_wavlm__eq,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wavlm__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6480634133860042,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfcc_only
full_length,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wav2vec2_hubert__a60,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__hubert__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,5.356053214186804,0.6503390677210099,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_hubert_mfcc_only
