Speaker_ID,Utterance_Count
id02092,4
id02215,4
id02100,4
id01620,4
id01727,4
id02206,4
id02189,4
id01383,4
id01668,4
id00774,4
id01758,4
id01462,4
id01373,4
id01420,4
id01815,4
id00805,4
id01426,4
id00813,4
id01450,4
id01244,4
id01443,4
id01605,4
id01248,4
id02167,4
id01565,4
id01593,3
id01588,3
id01597,3
id01586,3
id01577,3
id01570,3
id01569,3
id00998,3
id01541,3
id02168,3
id01508,3
id02177,3
id01953,3
id00930,3
id01442,3
id00677,3
id01963,3
id00939,3
id00940,3
id00737,3
id00627,3
id00089,3
id01471,3
id01950,3
id01475,3
id01390,3
id01525,3
id02201,3
id00908,3
id02009,3
id01817,3
id01415,3
id00861,3
id01679,3
id01325,3
id01827,3
id00739,3
id01721,3
id02075,3
id01295,3
id00769,3
id00854,3
id01738,3
id01745,3
id01750,3
id01752,3
id01215,3
id01835,3
id01783,3
id01180,3
id00866,3
id01338,3
id01904,3
id01819,3
id01641,3
id01896,3
id02095,3
id01879,3
id00648,3
id01138,3
id01155,3
id02021,3
id01336,3
id00671,2
id02052,2
id00666,2
id00812,2
id00803,2
id00921,2
id01984,2
id00801,2
id00790,2
id02153,2
id00778,2
id00775,2
id00842,2
id02080,2
id02082,2
id02029,2
id02196,2
id02173,2
id02017,2
id02135,2
id02155,2
id02008,2
id02202,2
id01211,2
id01630,2
id01811,2
id01381,2
id01710,2
id01302,2
id01506,2
id01511,2
id01513,2
id01850,2
id01517,2
id01841,2
id01219,2
id01519,2
id01599,2
id01526,2
id00931,2
id01598,2
id01527,2
id01733,2
id01528,2
id01529,2
id01579,2
id01785,2
id01269,2
id01566,2
id01771,2
id01289,2
id01755,2
id01164,2
id01536,2
id01922,2
id01943,2
id01631,2
id01452,2
id01634,2
id00577,2
id01364,2
id01369,2
id01440,2
id00990,2
id00997,2
id01409,2
id01909,2
id00015,2
id01614,2
id01005,2
id01137,2
id01608,2
id01346,2
id01158,2
id01658,2
id01446,2
id01553,1
id02148,1
id02161,1
id02149,1
id02158,1
id01378,1
id01623,1
id01375,1
id02164,1
id02162,1
id00632,1
id02178,1
id01535,1
id00651,1
id01398,1
id00716,1
id00717,1
id01453,1
id01456,1
id01460,1
id01465,1
id02234,1
id01469,1
id02229,1
id01476,1
id01479,1
id00738,1
id02220,1
id02219,1
id01497,1
id02216,1
id01384,1
id02205,1
id01629,1
id02198,1
id02193,1
id01533,1
id02184,1
id01520,1
id01689,1
id00740,1
id02143,1
id01843,1
id00843,1
id01209,1
id00856,1
id02035,1
id01208,1
id01206,1
id01862,1
id01185,1
id01161,1
id00868,1
id00870,1
id01160,1
id01895,1
id00883,1
id01907,1
id02010,1
id02004,1
id00906,1
id01996,1
id00603,1
id00912,1
id00913,1
id00610,1
id00611,1
id00614,1
id00920,1
id01222,1
id01232,1
id01813,1
id01735,1
id01362,1
id02103,1
id01360,1
id01653,1
id01664,1
id01674,1
id01703,1
id01313,1
id01724,1
id01728,1
id01729,1
id01730,1
id00767,1
id01233,1
id01287,1
id01284,1
id00772,1
id01761,1
id01283,1
id01273,1
id01263,1
id01259,1
id01796,1
id01243,1
id01240,1
id01236,1
id00635,1
