exp_name,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode3_gating_train_raw_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T16:00:43.886118,3,gating,pitch_only,train_raw,wavlm,8.440000000000001,0.442399999999999,11,1426.901348799991,1330.9388787000353,86.96942210000998,120.99444351818502,7.906311100000907,0.0112208670234375,31865.556774774934,9834.181640625,13102.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
