exp_name,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode3_concat_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T03:40:26.489138,3,concat,mfbe_pitch,train_vi_full,wavlm,14.780000000000001,0.7165999999999991,8,1798.0067094000042,1640.7902428000016,156.14497459999984,205.0987803500002,19.51812182499998,0.0111596490234375,21423.669254850003,9687.48095703125,13134.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
